num_modules,num_memory_regions,num_private_regions,num_executable_regions,num_rw_regions,num_rx_regions,num_threads,num_handles,cpu_usage,working_set_mb,private_bytes_mb,io_read_mb,io_write_kb,entropy_mean,entropy_max,has_mz_header,has_pe_header,cross_process_writes_count,api_writeprocessmemory_count,api_createremotethread_count,ntqueueapc_present
27,2322,1064,9,886,0,26,677,0.1208,39.1526,125.6921,417.8087,0.0,0.0,0.2175,0,0,0,2,0,1
58,2474,1041,8,1071,6,26,757,0.0,206.9782,178.6118,0.0,0.0,0.2343,2.8325,0,0,9,3,0,1
18,2245,1006,5,947,4,16,1370,0.1882,38.2803,83.2328,484.2494,3015452.4326,0.1986,0.6034,0,0,2,1,0,1
40,2338,818,0,380,8,22,660,0.6142,22.9189,390.2076,0.0,0.0,0.3976,3.867,0,0,0,7,0,1
13,2134,924,7,916,0,26,622,0.3855,0.09,104.5912,454.9765,0.0,0.9789,0.8596,0,0,2,2,0,1
20,2180,894,2,927,0,22,431,0.0,56.1075,0.14,0.0,2160793.0801,0.0,0.9829,0,0,2,0,0,1
10,2355,932,4,1059,4,1,464,0.5692,0.09,181.3621,0.0,0.0,0.0,2.3634,0,0,2,4,0,1
15,3358,843,9,130,0,24,655,0.419,0.09,253.312,0.0,0.0,0.0409,0.3229,0,0,0,0,0,1
44,2321,963,1,972,0,421,660,0.0,92.4298,112.7798,327.5505,2536523.8552,7.4277,6.6686,0,1,19,13,1,1
21,2500,940,0,1021,3,21,741,0.0668,26.2851,66.8216,218.0795,0.0,0.2233,0.3851,0,0,1,4,0,1
8,2714,1017,3,988,8,20,566,0.0,19.6025,361.5457,0.0,5242880,0.3878,1.5574,0,0,1,4,0,1
22,2645,469,1,875,2,19,492,0.0952,0.09,110.9621,391.4718,861336.2751,0.0,0.6144,0,0,1,1,0,1
39,2368,969,4,986,5,25,1853,0.0,107.4074,206.9182,0.0,0.0,0.4139,1.7061,0,0,1,20,0,1
29,1586,522,9,105,2,16,716,2.4607,95.0186,160.953,0.0,0.0,0.015,1.5592,0,0,1,3,0,1
23,2544,1,5,1090,4,219,972,0.1296,0.09,311.2899,997.6351,5242880,7.6868,6.7348,1,1,9,15,1,1
16,2945,1027,0,1,0,5,239,0.0,108.4003,894.3916,0.0,5242880,0.4,0.5302,0,0,11,6,0,1
1,669,969,8,930,7,25,659,3.2474,0.09,164.3549,3204.6491,0.0,0.6757,1.1029,0,0,0,2,0,1
179,2613,927,7,1058,4,19,697,0.0304,68.4539,171.8374,1191.6646,2138555.934,0.4311,3.233,0,0,2,5,0,1
19,2447,776,0,1004,0,26,660,0.0,126.4955,0.14,0.0,4749692.6756,0.6743,0.1923,0,0,4,11,0,1
1,2783,971,7,251,6,20,451,1.2569,0.09,244.5949,0.0,0.0,0.2257,0.5319,0,0,1,7,0,1
1,2590,1031,7,1014,1,17,518,0.0,0.09,114.339,0.0,0.0,0.0,1.2962,0,0,0,4,0,1
35,1521,865,12,1,6,1,845,0.36,156.1176,193.1105,0.0,0.0,0.6905,2.0114,0,0,0,11,0,1
18,3044,1013,5,960,42,23,711,0.4162,0.09,213.8982,0.0,2540404.0201,0.0568,0.4839,0,0,0,5,0,1
1,2528,601,0,520,0,49,1267,0.6379,26.4583,33.6739,0.0,4171913.4264,-1,-1,0,0,1,0,0,1
114,2192,576,7,630,0,53,1467,0.064,0.09,0.14,190.1335,2706673.5979,-1,-1,0,0,4,5,0,1
109,2634,559,5,603,1,41,1302,0.2839,231.7664,7.9515,5054.6366,1554409.685,-1,-1,0,0,0,9,0,1
117,2926,674,1,674,0,38,1007,1.0644,539.149,0.14,0.0,272058.0723,-1,-1,0,0,0,9,0,1
118,2448,376,9,538,0,49,198,0.0,0.09,57.665,536.8785,5242880,-1,-1,0,0,2,4,0,1
114,1042,38,1,710,1,52,1183,0.0,0.09,0.14,0.0,0.0,-1,-1,0,0,1,4,0,1
185,2332,562,2,553,4,314,1420,0.6865,91.4971,0.14,0.0,0.0,-1,-1,0,0,6,9,1,1
122,2762,111,0,1,0,48,1393,0.0314,84.5385,93.3264,0.0,2932608.6468,-1,-1,0,0,2,0,0,1
152,2848,774,0,689,8,1,1114,0.8055,0.09,189.8626,3703.7896,0.0,-1,-1,0,0,1,0,0,1
111,2487,486,0,693,0,53,934,0.0,0.09,46.2559,0.0,5242880,-1,-1,0,0,10,5,0,1
103,2785,600,3,722,0,307,1326,0.0,283.9459,0.14,5180.9951,0.0,-1,-1,1,1,5,10,1,1
158,2352,618,0,1,2,44,1535,0.0,7.3138,280.225,0.0,5242880,-1,-1,0,0,0,2,0,1
125,2354,510,0,587,0,51,1334,0.0,0.09,71.6256,0.0,0.0,-1,-1,0,0,1,10,0,1
93,2523,626,0,547,0,50,1354,0.3532,82.6703,19.7996,840.489,0.0,-1,-1,0,0,0,8,0,1
128,2748,150,1,540,4,52,1441,0.3119,85.9345,716.0385,0.0,0.0,-1,-1,0,0,11,2,0,1
72,2803,1,0,493,12,43,1402,0.0,0.09,179.5175,0.0,0.0,-1,-1,0,0,2,0,0,1
131,2967,574,0,604,6,50,1122,0.0,127.2612,753.3569,71.7276,0.0,-1,-1,0,0,1,1,0,1
129,2405,672,3,650,0,359,1424,0.1506,942.1926,111.1757,0.0,1929480.2957,-1,-1,1,1,10,8,1,1
134,2779,531,0,173,0,51,930,0.0,246.9451,130.1072,902.9686,0.0,-1,-1,0,0,0,2,0,1
120,2720,557,0,704,0,51,1259,0.0,0.09,0.14,161.0848,0.0,-1,-1,0,0,0,3,0,1
110,2725,622,0,512,0,49,1287,0.6569,0.09,793.4016,475.2104,4288324.0207,-1,-1,0,0,1,3,0,1
213,2816,617,11,512,0,48,1374,0.1867,65.2587,111.8986,0.0,892197.3638,-1,-1,0,0,2,3,0,1
118,2395,650,19,498,1,53,683,0.0,0.09,79.4635,0.0,5173950.8742,-1,-1,0,0,2,5,0,1
108,2974,631,2,650,0,46,1337,0.0427,0.09,4.4093,0.0,5242880,-1,-1,0,0,1,4,0,1
118,2343,655,6,112,20,42,1303,0.3664,75.0394,0.14,0.0,0.0,-1,-1,0,0,0,10,0,1
26,258,79,1,56,0,269,88,0.0,0.09,14.2461,693.8238,856711.6729,-1,-1,1,1,17,14,1,1
38,27,79,0,79,0,3,404,0.0,18.7854,0.14,0.0,0.0,-1,-1,0,0,3,4,0,1
164,540,696,0,86,0,7,125,0.1719,7.6211,51.4898,0.0,0.0,-1,-1,0,0,13,3,0,1
74,3129,74,2,117,0,7,218,0.0,588.0348,0.14,22.1133,0.0,-1,-1,0,0,2,2,0,1
15,547,1,0,166,0,11,273,0.5581,0.09,0.14,0.0,353141.7673,-1,-1,0,0,0,2,0,1
45,778,75,0,1,9,15,314,0.0,0.09,5.9638,293.9688,5242880,-1,-1,0,0,1,3,0,1
26,461,105,0,42,0,17,220,0.0,0.09,0.14,1151.7442,0.0,-1,-1,0,0,0,4,0,1
20,399,40,0,255,26,37,1,0.0,0.09,831.8646,826.6317,5242880,-1,-1,0,0,2,8,0,1
19,364,244,0,51,0,6,92,0.4391,47.2414,84.5443,947.0424,0.0,-1,-1,0,0,0,4,0,1
11,539,38,0,96,0,11,190,0.0,68.4014,66.7154,111.761,0.0,-1,-1,0,0,3,4,0,1
71,549,1,4,1,0,379,313,0.0,100.4526,0.14,829.1675,0.0,-1,-1,0,0,9,8,1,1
21,575,105,2,84,0,3,836,0.179,0.09,0.14,0.0,0.0,-1,-1,0,0,0,5,0,1
25,309,123,3,79,1,35,199,0.0,0.09,0.14,75.6128,0.0,-1,-1,0,0,1,4,0,1
35,427,90,0,88,2,1,212,0.5864,10.0935,0.14,782.2582,0.0,-1,-1,0,0,2,9,0,1
18,286,279,3,88,0,5,280,0.0,0.09,0.14,1225.3553,2546487.922,-1,-1,0,0,1,7,0,1
24,895,11,0,7,0,10,954,0.0,0.09,252.9457,0.0,5242880,-1,-1,0,0,3,0,0,1
24,145,264,8,144,0,3,274,0.0,0.09,171.5665,1407.7428,3145837.9962,-1,-1,0,0,2,4,0,1
20,646,1,3,37,0,5,1,0.0,0.09,71.0271,0.0,482516.0715,-1,-1,0,0,1,5,0,1
10,452,89,6,25,3,8,78,0.0,45.4311,0.14,0.0,5242880,-1,-1,0,0,4,4,0,1
14,2521,60,0,1,0,1,435,0.0,121.8331,0.14,86.6966,3301393.0914,-1,-1,0,0,1,0,0,1
60,314,398,1,14,7,61,283,0.0,0.09,136.7644,226.4759,2089855.4123,-1,-1,0,0,0,3,0,1
48,764,277,5,306,1,9,326,0.0,0.09,85.9809,719.625,4391535.864,-1,-1,0,0,0,15,0,1
13,847,111,4,66,0,262,976,0.3654,17.9957,80.7207,0.0,0.0,-1,-1,1,0,16,15,1,1
31,156,212,17,58,6,22,1,1.4277,259.6991,0.14,0.0,0.0,-1,-1,0,0,9,2,0,1
24,479,150,1,14,10,5,227,0.0126,61.9225,7.1391,0.0,0.0,-1,-1,0,0,1,6,0,1
55,1862,369,0,411,6,53,638,0.5104,0.09,342.641,564.135,1727139.715,0.8991,0.5375,0,0,4,14,0,1
67,1707,446,2,429,2,228,643,2.634,0.09,305.7029,0.0,1067409.9575,7.9787,6.9055,1,1,11,10,1,1
88,1642,466,0,455,0,45,518,8.9347,45.9918,0.14,0.0,0.0,0.5614,5.5903,0,0,7,13,0,1
50,1709,474,0,351,1,36,504,8.0576,206.0895,0.14,190.5806,540313.2039,0.6232,1.7224,0,0,7,14,0,1
60,570,336,2,518,0,42,702,7.7073,11.4298,47.6152,4534.0665,0.0,0.6404,2.6742,0,0,4,15,0,1
21,1479,375,2,545,5,34,497,7.4531,0.09,57.5132,845.0629,0.0,0.869,1.0354,0,0,5,18,0,1
69,1955,426,9,340,6,37,1,6.7132,70.0157,146.7232,3762.1551,2434238.1893,2.6473,1.1373,0,0,4,14,0,1
70,1738,446,2,133,0,38,577,8.3129,4.7956,288.7968,881.2401,2475919.7366,0.5298,1.1394,0,0,4,15,0,1
55,1691,395,5,397,0,412,308,0.0,506.8466,219.9664,0.0,5242880,7.6059,7.012,0,1,9,12,1,1
82,1694,542,8,420,3,31,635,6.0404,0.09,2.4064,3989.5217,2897121.994,1.8088,1.7931,0,0,3,14,0,1
61,1921,526,1,398,2,38,595,7.9389,0.09,0.14,0.0,0.0,0.7964,1.2679,0,0,3,7,0,1
85,639,857,12,509,0,32,527,7.718,124.2514,0.14,1084.3137,0.0,0.8017,1.3264,0,0,4,6,0,1
41,1,559,4,471,0,38,528,7.9003,70.9169,261.8186,0.0,3435728.8957,0.5464,1.431,0,0,4,21,0,1
64,1546,335,3,467,6,37,1189,0.0,0.09,205.8356,0.0,222058.5944,0.6656,3.7098,0,0,3,14,0,1
62,1478,475,7,574,9,36,616,0.5551,204.6705,205.4424,1240.7051,0.0,0.2957,1.1022,0,0,3,9,0,1
60,1296,421,2,454,5,35,475,7.848,83.029,229.4367,386.0266,5242880,0.7027,1.3678,0,0,3,13,0,1
67,1513,484,5,410,0,1,595,8.1693,25.143,562.256,190.8476,185151.0267,1.0753,0.6258,0,0,5,0,0,1
68,1741,366,0,522,7,41,445,0.5933,82.5702,171.9677,0.0,5242880,1.1045,0.9726,0,0,2,14,0,1
27,1427,485,1,996,16,33,570,0.7076,44.029,138.8815,0.0,5242880,1.0803,1.5217,0,0,4,17,0,1
27,1492,322,4,403,5,34,373,8.3948,5.045,43.2945,0.0,0.0,0.9999,0.9897,0,0,5,14,0,1
3,1631,504,4,410,7,39,573,7.9132,47.2256,114.3626,150.9972,0.0,1.1041,6.1717,0,0,5,18,0,1
95,2097,666,1,494,11,40,486,7.7768,35.274,626.9599,0.0,0.0,0.6772,2.1647,0,0,4,14,0,1
76,1828,433,4,478,0,36,575,0.7929,0.09,0.14,4490.5336,320109.4185,0.6002,0.3923,0,0,5,13,0,1
82,1333,409,5,524,2,41,1061,0.2616,815.1144,99.5274,650.5829,0.0,1.1243,1.6042,0,0,5,14,0,1
66,1712,144,0,432,0,43,499,7.5921,101.687,297.474,880.6973,0.0,1.2202,1.0274,0,0,4,16,0,1
38,1187,344,1,207,4,17,282,2.3247,201.714,447.8165,0.0,0.0,-1,-1,0,0,3,2,0,1
41,685,99,0,462,0,22,351,3.0811,0.09,487.3609,227.2391,4754969.1801,-1,-1,0,0,6,0,0,1
33,1422,255,1,287,0,362,247,0.0,95.3497,149.2012,1387.5419,5242880,-1,-1,0,0,20,12,1,1
43,546,11,0,229,0,23,367,0.1421,82.2388,0.14,0.0,5242880,-1,-1,0,0,1,3,0,1
32,1144,366,2,282,0,16,897,0.0,17.137,0.14,1397.0439,152974.9984,-1,-1,0,0,1,4,0,1
51,1240,224,0,329,0,41,245,0.2223,45.8226,86.252,333.6787,0.0,-1,-1,0,0,1,6,0,1
56,1269,100,6,225,1,25,113,3.1298,0.09,0.14,0.0,0.0,-1,-1,0,0,0,3,0,1
18,1531,126,2,224,0,26,306,0.0,0.09,147.9554,1454.2527,0.0,-1,-1,0,0,2,4,0,1
41,510,203,3,914,4,12,592,0.0,0.09,0.14,1068.5828,0.0,-1,-1,0,0,2,0,0,1
80,1015,43,5,254,0,279,363,1.9478,23.4362,108.0573,0.0,5242880,-1,-1,1,0,18,10,1,1
28,1286,243,5,404,0,46,202,0.4357,198.1939,215.6174,955.4172,5242880,-1,-1,0,0,0,5,0,1
28,889,362,1,360,0,8,142,0.0,649.1353,889.8584,0.0,0.0,-1,-1,0,0,0,8,0,1
13,2925,338,0,270,4,25,297,0.1533,0.09,0.14,3346.2813,5242880,-1,-1,0,0,1,4,0,1
21,1302,258,6,317,0,6,471,0.4675,19.7134,153.0838,633.915,0.0,-1,-1,0,0,3,11,0,1
27,1237,172,0,661,3,18,451,0.0,0.09,159.8756,941.3937,2422359.5011,-1,-1,0,0,11,3,0,1
40,3255,206,0,195,0,20,467,0.0,0.09,0.14,0.0,4075507.6229,-1,-1,0,0,0,24,0,1
67,1074,7,0,402,0,13,294,0.0,451.4314,232.5212,0.0,5242880,-1,-1,0,0,0,24,0,1
25,974,343,0,253,12,25,355,0.2934,0.09,0.14,2732.2022,5242880,-1,-1,0,0,0,5,0,1
62,1,556,4,70,0,14,616,0.0,158.428,0.14,2153.7778,2272037.862,-1,-1,0,0,18,11,0,1
45,3143,363,5,246,0,28,438,0.0,188.0426,0.14,573.1358,1107095.1419,-1,-1,0,0,0,3,0,1
29,908,510,28,263,2,21,335,0.1067,0.09,115.2794,1765.6057,5242880,-1,-1,0,0,4,6,0,1
42,942,243,3,241,0,21,378,0.4771,80.7447,28.9942,0.0,0.0,-1,-1,0,0,2,15,0,1
1,784,1207,0,332,2,9,1,0.0,0.09,134.2154,0.0,0.0,-1,-1,0,0,0,6,0,1
46,661,263,0,338,0,18,414,0.1762,287.5959,0.14,856.3182,5242880,-1,-1,0,0,5,6,0,1
14,424,274,4,325,3,18,392,0.4992,0.09,0.14,1783.5168,0.0,-1,-1,0,0,2,0,0,1
15,863,74,4,192,4,6,193,0.0,848.9646,116.921,3813.6075,2165301.6747,0.4733,1.208,0,0,1,7,0,1
5,359,134,0,128,2,6,155,0.0,0.09,0.14,15.186,0.0,2.0181,1.3734,0,0,5,4,0,1
20,746,107,30,193,4,9,251,0.0,39.9974,450.6326,320.411,1201385.6336,0.3076,1.0819,0,0,0,3,0,1
25,893,194,16,430,5,8,238,0.2028,0.09,0.14,558.6,0.0,0.4365,1.2816,0,0,1,5,0,1
34,746,608,4,141,4,3,105,0.0,0.09,0.14,0.0,0.0,0.0,1.1983,0,0,0,5,0,1
10,1298,275,0,15,7,1,109,0.1802,742.4244,48.3003,76.8022,4046992.4804,0.6897,0.8292,0,0,0,1,0,1
20,4402,63,6,62,4,15,211,0.0391,71.2308,0.14,0.0,0.0,0.6397,0.5999,0,0,0,2,0,1
32,1092,50,0,305,0,1,7,0.269,0.09,41.297,0.0,0.0,0.854,1.5166,0,0,2,3,0,1
33,556,175,4,194,4,6,263,0.0168,31.6287,0.2804,0.0,0.0,0.7413,1.0873,0,0,2,0,0,1
33,2083,421,3,132,3,15,298,0.0,0.7257,178.0766,0.0,3956950.6177,0.301,1.9272,0,0,10,5,0,1
20,530,145,4,206,2,12,358,0.2487,75.2634,11.5889,4994.1809,0.0,3.7842,1.1286,0,0,1,3,0,1
17,633,259,0,105,4,14,148,0.2985,45.6177,349.698,1183.4648,4522300.6634,3.4595,1.3364,0,0,1,2,0,1
1,600,406,7,255,0,11,134,0.0,0.09,128.9139,3671.6788,3357354.7669,0.2129,1.6951,0,0,1,5,0,1
24,664,224,0,167,6,6,107,0.0,73.2882,29.4971,0.1732,0.0,0.4542,1.4058,0,0,1,4,0,1
1,1094,156,2,17,8,22,64,1.518,0.09,251.2493,1313.2246,5242880,0.1396,1.3876,0,0,2,19,0,1
6,412,226,7,231,0,14,161,0.0,1154.2388,0.14,0.0,0.0,0.4127,0.9382,0,0,0,3,0,1
34,793,120,3,55,1,28,70,0.4898,368.3904,106.2836,0.0,2797300.5766,0.5737,1.0013,0,0,0,6,0,1
43,259,25,0,187,0,4,92,0.0,360.0048,138.8874,0.0,5242880,0.1458,0.8518,0,0,0,6,0,1
23,437,231,6,219,6,9,1139,0.5273,0.09,0.14,899.5886,0.0,0.7999,1.79,0,0,1,2,0,1
160,816,207,2,17,4,369,345,0.2432,2.0719,0.14,0.0,5242880,7.8613,7.5921,1,0,20,12,1,1
14,1,9,0,162,0,10,1,0.0,114.825,1192.8537,908.295,1147165.8895,0.3799,1.4897,0,0,1,6,0,1
13,1701,757,3,228,6,15,87,0.0,56.8256,47.9585,0.0,1173507.8653,1.6166,1.5225,0,0,2,1,0,1
12,1592,109,1,250,1,415,365,0.0797,0.09,35.6788,0.0,5067848.0973,7.7977,7.7037,0,0,14,13,1,1
36,880,199,7,158,0,1,248,0.0618,117.6004,0.14,0.0,933403.4536,0.9711,1.6957,0,0,2,4,0,1
29,1912,317,4,571,6,11,231,0.0059,0.09,0.14,0.0,0.0,0.8705,1.5078,0,0,0,2,0,1
166,1,637,0,552,4,30,723,0.7033,62.1642,42.2674,0.0,0.0,1.455,5.3377,0,0,1,5,0,1
15,3001,618,1,526,7,18,414,0.0536,83.6156,131.299,0.0,924779.6591,1.8629,5.4024,0,0,1,6,0,1
14,158,590,1,560,8,21,423,0.0,4.5356,93.0168,82.18,1728786.8176,1.8378,5.1733,0,0,0,0,0,1
20,1364,550,1,634,6,14,311,0.0,0.09,29.8401,0.0,5242880,2.1823,4.6586,0,0,1,5,0,1
29,1685,602,1,528,0,29,417,0.0,175.7409,138.7249,781.6233,0.0,2.6485,5.1854,0,0,8,8,0,1
41,1656,546,2,505,3,13,348,0.4563,20.5713,268.2353,0.0,5242880,1.8833,5.631,0,0,1,3,0,1
15,638,517,3,535,7,17,1,0.0,0.09,60.3973,737.403,0.0,2.4543,5.7087,0,0,1,8,0,1
23,1466,452,5,596,2,16,411,0.0,456.8758,0.14,0.0,2863650.3061,1.3846,5.708,0,0,2,4,0,1
25,1651,223,7,523,3,33,592,0.0,626.7148,0.14,4351.9072,5242880,1.4007,5.8347,0,0,4,20,0,1
16,1854,627,7,531,2,16,360,0.1903,70.0544,767.1636,542.7552,0.0,1.7775,6.6428,0,0,0,8,0,1
22,1769,229,0,580,11,16,326,0.0,259.5219,80.9294,0.0,0.0,1.9479,5.3835,0,0,4,1,0,1
19,1479,445,4,502,4,20,280,0.0,97.5372,0.14,0.0,0.0,1.7686,5.6818,0,0,0,2,0,1
13,1565,503,2,425,2,20,293,0.0,0.09,176.3064,0.0,0.0,0.1713,4.1226,0,0,0,0,0,1
16,1186,624,0,496,1,15,589,0.2064,489.1097,0.14,635.8813,5242880,1.8793,5.8103,0,0,0,10,0,1
14,1507,155,22,522,25,12,152,0.8315,0.09,190.6195,0.0,0.0,1.9323,4.5827,0,0,1,5,0,1
3,1342,859,0,552,6,18,489,0.2953,153.5704,4.6229,1610.273,0.0,1.1262,6.329,0,0,0,5,0,1
35,1,445,6,224,3,14,139,0.1469,0.09,50.2998,1194.9702,0.0,0.1557,3.6898,0,0,3,4,0,1
22,2226,532,3,506,5,19,214,0.0,49.7785,0.14,15.3048,1704612.0295,3.1396,5.8638,0,0,3,5,0,1
67,1813,573,3,436,4,22,1299,0.0,174.0449,388.7829,0.0,0.0,1.7247,7.1143,0,0,0,3,0,1
29,1644,396,7,1,6,46,276,0.0,113.6468,106.3384,0.0,3002144.0832,1.4746,0.0,0,0,4,4,0,1
1,1317,559,33,468,1,24,1316,0.7637,0.09,3.3218,0.0,2928134.6273,2.8466,5.8775,0,0,1,4,0,1
1,880,562,7,384,8,20,513,0.0,12.2372,274.5011,795.5093,3341693.5886,3.0812,5.6523,0,0,3,4,0,1
40,1552,497,7,109,0,19,336,0.5123,121.4562,0.14,0.0,0.0,1.536,6.1826,0,0,2,3,0,1
14,1206,499,3,404,7,20,467,0.0,589.2844,1268.7561,323.5109,0.0,1.5192,5.5698,0,0,1,1,0,1
1,1489,464,6,574,0,22,692,0.6238,42.5245,65.204,1225.9514,0.0,1.2718,5.0807,0,0,3,5,0,1
77,1029,285,10,383,3,10,1,0.0,117.5276,0.14,889.7695,0.0,1.6911,0.0,0,0,4,8,0,1
18,1,366,5,339,2,18,113,0.0,114.4684,0.14,579.3182,0.0,1.3445,4.6824,0,0,2,7,0,1
44,1102,374,0,324,6,18,232,0.6134,57.0118,0.14,0.0,1048614.6431,1.6973,6.0135,0,0,0,10,0,1
21,1032,1,0,331,4,15,573,0.0,4.5495,0.14,0.0,5242880,1.5582,5.8934,0,0,2,13,0,1
16,1287,327,5,349,5,18,294,0.3435,0.09,0.14,0.0,61134.3232,1.7474,5.8319,0,0,3,20,0,1
30,1295,323,0,590,0,16,379,0.3047,0.09,9.6851,0.0,5242880,0.569,6.305,0,0,4,19,0,1
20,1318,293,0,492,0,20,89,0.7878,0.09,97.9186,0.0,0.0,1.7121,5.8352,0,0,5,13,0,1
1,1962,548,2,197,0,17,213,0.0512,26.6538,0.14,1071.7169,870847.7123,1.5193,5.9652,0,0,2,8,0,1
24,1302,388,6,383,5,12,454,0.2359,0.09,0.14,0.0,0.0,1.6262,5.1448,0,0,2,13,0,1
7,1119,435,8,288,4,17,359,0.315,0.09,0.14,1215.2854,5242880,1.502,5.9437,0,0,3,12,0,1
108,1620,1,29,344,4,8,454,0.4614,62.2805,10.8579,0.0,0.0,0.0,5.6748,0,0,4,10,0,1
134,1115,362,8,450,2,18,165,1.1586,0.09,0.14,525.701,0.0,1.8925,5.8479,0,0,3,1,0,1
11,1447,248,5,301,7,18,554,3.1574,139.5711,0.14,0.0,4443245.6904,1.4736,5.9782,0,0,3,7,0,1
9,1107,335,5,431,1,30,762,0.766,606.7768,291.7693,845.1709,3673399.207,1.1686,6.2726,0,0,4,13,0,1
16,1142,316,1,375,6,21,422,0.4439,80.119,86.8491,0.0,1197458.6427,1.8284,5.6167,0,0,4,14,0,1
38,1102,374,10,397,6,14,169,0.6033,2.401,0.14,0.0,5242880,1.9009,5.4406,0,0,2,18,0,1
22,1202,358,3,334,0,23,467,0.0,0.09,122.8813,1288.9989,0.0,1.5027,2.8857,0,0,3,15,0,1
22,1094,336,3,360,5,17,366,0.421,0.09,0.14,0.0,4403155.611,0.2851,5.8493,0,0,12,14,0,1
129,1238,400,10,475,3,18,114,0.0906,22.3747,0.14,15.2784,5242880,1.6076,5.9261,0,0,4,13,0,1
1,2111,37,4,584,2,13,379,0.4348,128.0721,114.13,425.0353,0.0,2.1128,5.7756,0,0,3,23,0,1
39,957,283,4,325,43,10,289,0.5822,41.4809,34.386,0.0,241711.5715,0.1049,0.0,0,0,3,12,0,1
1,999,502,3,304,4,311,428,0.8863,4.0649,0.14,130.9293,0.0,7.8592,7.9532,0,0,9,8,1,1
32,687,351,16,1,0,18,411,1.1422,0.09,0.14,5663.7126,5242880,1.3966,5.6755,0,0,4,14,0,1
3,1247,349,9,454,1,18,246,0.2382,0.09,99.5646,350.3773,0.0,1.5337,5.6375,0,0,3,14,0,1
5,1246,318,2,356,5,14,276,0.6671,0.09,0.14,590.921,5242880,1.4702,6.5973,0,0,3,11,0,1
22,1345,294,3,292,8,19,332,0.0,102.7824,1027.6334,0.0,0.0,3.7656,5.8499,0,0,2,6,0,1
19,817,279,10,352,9,17,266,0.1918,119.6348,0.14,1451.7639,1366262.1947,2.3576,6.1046,0,0,1,5,0,1
6,808,365,8,546,12,15,1074,0.0,31.1609,40.4707,145.6181,0.0,1.8218,5.6678,0,0,1,2,0,1
24,2496,153,4,382,4,16,1,0.0,1024.7811,11.8622,0.0,968315.5537,2.2252,5.9275,0,0,1,5,0,1
31,1406,290,6,272,4,15,137,0.0,0.09,0.14,3950.6332,0.0,0.478,5.5742,0,0,1,0,0,1
1,1074,243,0,357,1,26,323,1.6073,855.1362,26.3741,0.0,395844.8312,2.439,6.6165,0,0,2,8,0,1
104,1251,243,39,291,2,15,446,2.8744,48.9906,0.14,0.0,3712684.9021,2.0164,4.4028,0,0,3,4,0,1
19,1507,222,9,1,6,18,1193,0.0,52.3889,53.2133,0.0,0.0,1.8213,6.1773,0,0,0,2,0,1
3,1030,299,3,465,13,17,659,0.0,139.0959,0.14,0.0,0.0,1.8191,6.0008,0,0,0,2,0,1
36,1167,344,0,293,4,19,264,0.1325,326.4256,0.14,0.0,0.0,1.9179,5.7949,0,0,1,6,0,1
1,738,280,5,369,2,1,78,3.3427,0.09,0.14,0.0,1857810.5026,2.0873,5.1812,0,0,0,4,0,1
19,1174,269,3,221,0,41,230,0.0,37.5535,31.5077,0.0,0.0,2.0565,5.3685,0,0,4,0,0,1
26,1241,337,6,293,4,18,277,1.1216,0.09,147.3228,0.0,5242880,2.2747,5.8656,0,0,0,5,0,1
28,1550,427,0,310,0,17,109,0.0,146.6485,365.8288,1109.185,2169557.0529,2.2701,6.1708,0,0,9,3,0,1
79,1363,481,0,311,21,17,364,0.0,172.7038,0.14,0.0,0.0,1.8707,5.5769,0,0,0,5,0,1
127,362,193,0,378,5,9,450,0.0,69.018,102.7095,0.0,5242880,2.2415,6.4351,0,0,2,9,0,1
15,1167,334,1,380,4,269,342,0.0,91.4449,0.14,0.0,0.0,7.054,6.9934,1,1,8,11,1,1
1,763,211,1,308,10,20,388,0.0,794.2371,39.6049,675.107,3497056.2659,2.1071,6.0059,0,0,1,10,0,1
9,1465,310,18,284,0,13,263,0.184,0.09,105.8402,948.7646,0.0,2.0134,6.0796,0,0,0,4,0,1
24,1168,349,4,269,3,19,417,0.0,69.4886,0.14,0.0,0.0,2.0582,0.3177,0,0,1,4,0,1
25,1545,279,5,347,5,10,187,0.3732,0.09,0.14,0.0,4526127.9646,1.0745,5.4419,0,0,0,2,0,1
14,777,358,0,197,8,17,365,0.0086,189.4547,0.14,0.0,0.0,1.7919,7.1775,0,0,1,4,0,1
1,1160,299,0,318,2,5,427,2.4206,99.3044,0.14,0.0,0.0,1.9117,6.0496,0,0,0,6,0,1
3,1305,181,3,279,20,13,869,0.2364,87.4331,243.2895,0.0,4179574.7608,1.6425,5.8629,0,0,1,2,0,1
18,1291,319,3,363,33,22,400,0.0521,122.4085,0.14,711.3405,0.0,2.3741,5.6058,0,0,13,1,0,1
1,1386,252,6,1,10,28,180,0.0,260.6646,99.172,1964.2524,5242880,2.9874,6.0231,0,0,5,0,0,1
28,1122,404,5,213,3,17,238,0.0,97.9677,213.7676,0.0,3009955.405,2.2169,5.9306,0,0,0,6,0,1
49,1086,460,0,592,4,14,291,0.6007,14.9877,0.14,1807.095,0.0,1.6629,6.2551,0,0,0,8,0,1
9,744,388,0,386,0,22,285,0.5198,40.3414,0.14,1544.7337,0.0,1.8318,5.4269,0,0,1,5,0,1
1,1225,430,16,512,5,14,296,0.1752,0.09,0.14,0.0,0.0,2.0926,6.5679,0,0,0,3,0,1
